PAGE URL,Product Title,Quantity,p_element,Brand,Flavour,Format,Nicotine,td_element,Strenght
https://prilla.com/us/syx-nicotine-pouches/syx-wintergreen-20mg,SYX Wintergreen 20mg,20,"There’s no flavor quite like wintergreen, and SYX Wintergreen 20mg has it on full display. This distinctive flavor is bold and aromatic yet creamy and refreshing, offering something a little different from other mints. These pouches contain 20mg of nicotine each, making them a high-strength choice that’s best suited to veterans.",SYX,Wintergreen,Slim,20  mg/pouch,Consumer Brands International s.r.o.,Super Strong
https://prilla.com/us/syx-nicotine-pouches/syx-wild-cherry-6mg,SYX Wild Cherry 6mg,20,"SYX Wild Cherry 6mg has more to it than meets the eye. It’s no surprise that there are distinct notes of wild cherry, but cool and fresh hints of mint join these. In the way of strength, each product is regular with 6mg of nicotine per pouch. It’s a dual-flavored product built for all-day use.",SYX,Fruit,Slim,6  mg/pouch,Consumer Brands International s.r.o.,Normal
https://prilla.com/us/syx-nicotine-pouches/syx-wintergreen-12mg,SYX Wintergreen 12mg,20,"SYX Wintergreen 12mg combines the distinctive wintergreen flavor with 12mg of nicotine per sachet, providing a strong nicotine sensation and a fresh-tasting experience that many in the US enjoy.",SYX,Wintergreen,Slim,12  mg/pouch,Consumer Brands International s.r.o.,Extra Strong
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-black-cherry-7,VELO Max Black Cherry 7mg,20,New design!,VELO Max,Fruit,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/unflavored-nicotine-pouches,Unflavored Nicotine Pouches,,,,,,,,
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-cinnamon-7,VELO Max Cinnamon 7mg,20,New design!,VELO Max,Cinnamon,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-citrus-burst-7,VELO Max Citrus Burst 7mg,20,New design!,VELO Max,Citrus,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-coffee-7,VELO Max Coffee 7mg,20,New design!,VELO Max,Coffee,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-dragon-fruit-7,VELO Max Dragon Fruit 7mg,20,New design!,VELO Max,Fruit,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-peppermint-7,VELO Max Peppermint 7mg,20,New design!,VELO Max,Mint,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-spearmint-7,VELO Max Spearmint 7mg,20,New design!,VELO Max,Mint,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches,VELO Nicotine Pouches,,,,,,,,
https://prilla.com/us/velo-max-nicotine-pouches/velo-max-wintergreen-7,VELO Max Wintergreen 7mg,20,New design!,VELO Max,Wintergreen,Mini,7  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-black-cherry-4,VELO Black Cherry 4mg,20,New design!,VELO,Fruit,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-cinnamon-4,VELO Cinnamon 4mg,20,New design!,VELO,Cinnamon,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-citrus-4,VELO Citrus 4mg,15,"Are you in the mood for a pouch that will leave you refreshed and energized? In that case, VELO Citrus 4 mg is perfect for you! Citrus is a likeable and beloved taste in nicotine pouches since it has a natural and fresh sensation. The scent of orange and lemon is inviting and prepares you for the luscious taste that is coming next.",VELO,Citrus,Slim,4  mg/pouch,Reynolds American Inc.,Light
https://prilla.com/us/velo-nicotine-pouches/velo-citrus-burst-4,VELO Citrus Burst 4mg,20,New design!,VELO,Citrus,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-coffee-4mg,VELO Coffee 4mg,20,New design!,VELO,Coffee,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-mint-4,VELO Mint 4mg,15,Mint is by far the most popular taste in nicotine pouches and VELO Mint 4 mg has that minty taste that so many Americans like. It starts off with a sweet flavor and continues with a light and comfortable tingle that most nicotine users are looking for. This is the perfect pouch for moments when you are in the mood for something refreshing!,VELO,Mint,Slim,4  mg/pouch,Reynolds American Inc.,Light
https://prilla.com/us/velo-nicotine-pouches/velo-dragon-fruit-4,VELO Dragon Fruit 4mg,20,New design!,VELO,Fruit,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-peppermint-4mg,VELO Peppermint 4mg,20,New design!,VELO,Mint,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-plus-citrus-chill-6mg,VELO Plus Citrus Chill 6mg,20,"VELO Plus Citrus Chill 6mg is a regular pouch with an intriguing dual flavor that combines a tart and sour citrus taste with a cooling finish, refreshing the palate. Each of these sachets contains 6mg of nicotine, supplying a steady sensation alongside this sweet and frosty-tasting experience.",VELO,Citrus,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-citrus-chill-9mg,VELO Plus Citrus Chill 9mg,20,"Citrus is a flavor profile that’s growing in popularity due to its sweet and sour taste. VELO Plus Citrus Chill 9mg uses this profile and blends it with a herbal character, supplying a cooling and refreshing finish. The strong nicotine strength, translating to 9mg per pouch, amplifies that, making it an extra-strong product suitable for experienced users.",VELO,Citrus,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-dragon-fruit-6mg,VELO Plus Dragon Fruit 6mg,20,"VELO Plus Dragon Fruit 6mg boasts the unique flavor of dragon fruit for a fresh explosion in the mouth. This native Central American fruit tastes like a combination of kiwi and pear, and this nicotine pouch is one of a kind for offering its distinctive flavor. The pouches contain 6mg of nicotine each, which is a mid-range strength.",VELO,Fruit,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-mclaren-citrus-chill-6mg,VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Citrus Chill 6MG,100,Step into the world of Formula 1 with VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Citrus Chill 6MG. These tobacco-free nicotine pouches come with 6mg of nicotine per sachet and a dual flavor profile that combines fresh citrus with a cooling minty flavor. It’s slightly sweet and refreshes your palate.,VELO,Citrus,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-mclaren-mint-6mg,VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Mint 6MG,100,"VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Mint 6MG is a regular strength pouch. With 6mg of nicotine and a well-balanced mint flavor, users can enjoy a fresh-tasting experience and a steady nicotine sensation.",VELO,Mint,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-mclaren-wintergreen-6mg,VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Wintergreen 6MG,100,"VELO x McLaren Formula 1 Team Limited Edition Tin - VELO Plus Wintergreen 6MG combines the creamy, slightly sweet, and herbal wintergreen flavor with 6mg of nicotine, suitable for intermediate users looking for an all-day pouch. Moreover, VELO has partnered with McLaren to produce this limited edition nicotine pouch.",VELO,Wintergreen,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-mint-6mg,VELO Plus Mint 6mg,20,"VELO Plus Mint 6mg is the ultimate mint pouch if users want a regular strength and a balanced herbal flavor that combines peppermint, spearmint, and menthol notes. It’s a tasting experience that’s slightly cool, sweet, and fresh. With 6mg of nicotine per pouch, a significant sensation is guaranteed, better suited to more intermediate users.",VELO,Mint,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-mint-9mg,VELO Plus Mint 9mg,20,"VELO Plus Mint 9mg is a great strong mint pouch for those who want a blend of popular herbal flavors, such as peppermint, spearmint, and menthol. Its cooling, slightly sweet, refreshingly minty flavor creates a pleasant experience. This balanced herbal flavor is accompanied by a robust strength supplied by 9mg of nicotine.",VELO,Mint,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-peppermint-6mg,VELO Plus Peppermint 6mg,20,"VELO Plus Peppermint 6mg utilizes a flavor profile found in many different brands: peppermint. It’s bold and creamy, and the addition of menthol gives the taste experience a frosty finish. Partnering with this popular profile is a regular nicotine strength. 6 mg is in each pouch, providing a steady sensation for intermediate users.",VELO,Mint,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-peppermint-9mg,VELO Plus Peppermint 9mg,20,"Looking for an potent nicotine pouch with synthetic nicotine? VELO Plus Peppermint 9mg is a suitable candidate. Each has a bold, fresh, and creamy peppermint flavor combined with menthol's cooling tones, creating a refreshing and robust tasting experience. Matching the flavor is a potent strength supplied by 9mg of nicotine, the strongest within this line of products. It’s a powerful pouch for advanced users wanting an intense sensation.",VELO,Mint,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-smooth-3mg,VELO Plus Smooth 3mg,20,"VELO Plus Smooth 3mg is a tobacco-flavored nicotine pouch for those reducing nicotine intake or with a low tolerance as each holds 3mg of nicotine, providing a present sensation. As for the tobacco flavor, it’s rich, bright, and smooth. For those who are thinking about it, there is no tobacco in these products.",VELO,Unflavored,Slim,3  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-plus-smooth-6mg,VELO Plus Smooth 6mg,20,"VELO Plus Smooth 6mg is a nicotine pouch that is only available in the flavor-restricted states and regions of California and Washington, DC.",VELO,Unflavored,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-smooth-9mg,VELO Plus Smooth 9mg,20,"VELO Plus Smooth 9mg is a potent nicotine pouch designed with experienced users in mind. With 9mg of nicotine per sachet, a robust nicotine sensation is guaranteed, which is better suited to advanced users. The flavor profile accompanying it is a smooth tobacco taste that’s bright and rich.",VELO,Unflavored,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-spearmint-6mg,VELO Plus Spearmint 6mg,20,"VELO Plus Spearmint 6mg is a cool and lively nicotine pouch with a sweet and crisp finish. It’s not as dominating as peppermint, but it’s not far off. Each bright and herbal pouch contains 6mg of nicotine, providing a significant sensation to those intermediate users.",VELO,Mint,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-spearmint-9mg,VELO Plus Spearmint 9mg,20,"VELO Plus Spearmint 9mg is a potent mint pouch built for the advanced user who wants an intense sensation. With 9mg of nicotine per pouch, this is VELO Plus’ most substantial strength. To complement this, the pouch has a slightly sweet and bright spearmint character with a subtle cooling effect, providing a freshness to the palate.",VELO,Mint,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-watermelon-chill-6mg,VELO Plus Watermelon Chill 6mg,20,"VELO Plus Watermelon Chill 6mg boasts a unique flavor profile combining tropical watermelon with refreshing mint. With 6mg of nicotine per pouch, the pouches provide a moderate strength, making them suitable for any day or occasion.",VELO,Fruit,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wild-berry-3mg,VELO Plus Wild Berry 3mg,20,"VELO Plus Wild Berry 3mg offers an irresistible taste profile of juicy berries, blending sweet and sour elements. With just 3mg in each pouch, Wild Berry is a low-strength choice, offering a delicious flavor without an overwhelming intensity.",VELO,Berry,Slim,3  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wild-berry-6mg,VELO Plus Wild Berry 6mg,20,"VELO Plus Wild Berry 6mg is a balanced profile with notes of several wild berries, like strawberry and raspberry, creating a sweet, tart, and juicy tasting experience. In terms of strength, this fruit pouch has a regular strength, with 6mg of nicotine per sachet, and is better suited to the more intermediate users.",VELO,Berry,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wild-berry-9mg,VELO Plus Wild Berry 9mg,20,"VELO Plus Wild Berry 9mg is an ideal nicotine pouch for the experienced Prilla customer who needs a potent, fruity pouch. These are particularly robust, with each sachet containing 9mg of nicotine, making them one of the strongest products at Prilla.com. To complement this intense sensation, a natural, sweet, tart flavor profile resembles juicy wild berries.",VELO,Berry,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wintergreen-3mg,VELO Plus Wintergreen 3mg,20,"VELO Plus Wintergreen 3mg centers on the distinctive taste of wintergreen, which is minty and refreshing yet also bold, aromatic, and creamy. The pouches contain 3mg of synthetic nicotine each, putting them firmly in the low-strength category.",VELO,Wintergreen,Slim,3  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wintergreen-6mg,VELO Plus Wintergreen 6mg,20,"These wintergreen-flavored pouches, VELO Plus Wintergreen 6mg, pack 6mg of nicotine each, promising a significant sensation for intermediate users that is suitable for “all-day” use. For flavor, wintergreen is one of the most popular for a reason, and this VELO Plus version is no exception. It’s slightly sweet and creamy, with a herbal freshness running throughout.",VELO,Wintergreen,Slim,6  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/velo-nicotine-pouches/velo-plus-wintergreen-9mg,VELO Plus Wintergreen 9mg,20,"With VELO Plus Wintergreen 9mg, advanced users can expect a robust strength, supplied by the 9mg of nicotine in each pouch. The intense sensation is accompanied by a full-bodied wintergreen flavor, which provides potent cooling tones with a creamy and slightly sweet finish.",VELO,Wintergreen,Slim,9  mg/pouch,British American Tobacco,
https://prilla.com/us/velo-nicotine-pouches/velo-spearmint-4,VELO Spearmint 4mg,20,New design!,VELO,Mint,Mini,4  mg/pouch,British American Tobacco,Light
https://prilla.com/us/velo-nicotine-pouches/velo-wintergreen-4,VELO Wintergreen 4mg,20,New design!,VELO,Wintergreen,Mini,4  mg/pouch,British American Tobacco,Normal
https://prilla.com/us/vito-nicotine-pouches,VITO Nicotine Pouches,,,,,,,,
https://prilla.com/us/vito-nicotine-pouches/vito-berry-frost-6mg,VITO Berry Frost 6mg,20,"VITO Berry Frost 6mg offers an irresistible fusion of minty and fruity tastes. Juicy blueberries provide a burst of sweetness with a subtle tang. The pouches each contain 6mg of nicotine, meaning they’re not too strong but not too weak.",VITO,Berry,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-citrus-6mg,VITO Citrus 6mg,20,"VITO Citrus 6mg uses a classic citrus taste profile to refresh the mouth while filling it with a burst of fruitiness. Every pouch contains 6mg of nicotine, which falls around the middle of the strength spectrum. This nicotine is derived from tobacco, but the pouches themselves are tobacco-free.",VITO,Citrus,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-citrus-9mg,VITO Citrus 9mg,20,"VITO Citrus 9mg lets zesty fruits play a starring role. The pouches taste fruity and fresh, but with tangy notes, resulting in a distinctive flavor profile that provides a refreshing taste journey. They have a nicotine strength of 9mg each, which is the most potent offering in the VITO collection.",VITO,Citrus,Slim,9  mg/pouch,OM SHIVA PRODUCTS INC,
https://prilla.com/us/vito-nicotine-pouches/vito-cool-mint-6mg,VITO Cool Mint 6mg,20,"VITO Cool Mint 6mg boasts a light and sweet minty flavor, formulated to refresh the mouth without creating an overwhelming intensity. The pouches contain 6mg of nicotine each, consisting of tobacco-derived nicotine. This is a medium-strength option, giving it widespread appeal.",VITO,Mint,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-cool-mint-9mg,VITO Cool Mint 9mg,20,"VITO Cool Mint 9mg combines a light mint flavor with a substantial amount of nicotine. This results in a burst of mintiness that’s refreshing but not too intense, so it’s a perfect palate cleanser. The tobacco-free pouches each contain 9mg of nicotine, which is the highest-strength option VITO offers.",VITO,Mint,Slim,9  mg/pouch,OM SHIVA PRODUCTS INC,
https://prilla.com/us/vito-nicotine-pouches/vito-mango-fusion-6mg,VITO Mango Fusion 6mg,20,"VITO Mango Fusion 6mg tastes like a tropical day in pouch form. Its taste profile centers on ripe mangoes, resulting in a sweet and juicy release. In addition to this rich blend, the pouches contain 6mg of nicotine each. This is VITO’s “middle of the road” nicotine strength, meaning the pouches are suitable for a wide array of users.",VITO,Fruit,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-original-3mg,VITO Original 3mg,20,"VITO Original 3mg is a nonflavored pouch that goes all-in on the nicotine sensation, with no extra tastes to distract from the main attraction, which is the nicotine itself. The pouches contain 3mg of nicotine each, making them one of the lowest-strength options available on Prilla. This nicotine is derived from tobacco, but the pouches remain tobacco-free.",VITO,Unflavored,Slim,3  mg/pouch,OM SHIVA PRODUCTS INC,Light
https://prilla.com/us/vito-nicotine-pouches/vito-original-6mg,VITO Original 6mg,20,"VITO Original 6mg offers a pouch experience in its purest form. Instead of crowding the nicotine out with different flavorings, this is a pouch that focuses on everything nicotine has to offer. Each portion contains 6mg of nicotine, meaning they fall in the middle of the strength spectrum.",VITO,Unflavored,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-original-9mg,VITO Original 9mg,20,"VITO Original 9mg lets users focus on a substantial nicotine burst without distractions from other flavors. And with an impressive 9mg of nicotine in each pouch, why would a distraction from anything else be needed? The nicotine in question is derived from tobacco.",VITO,Unflavored,Slim,9  mg/pouch,OM SHIVA PRODUCTS INC,
https://prilla.com/us/vito-nicotine-pouches/vito-watermelon-6mg,VITO Watermelon 6mg,20,"Enjoy a taste of vacation with VITO Watermelon 6mg. These pouches provide a burst of fresh, fruity watermelon for a taste profile that’s bound to transport the user to sunny days by the beach. They also contain 6mg of nicotine each, which is a moderate strength.",VITO,Fruit,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-wintergreen-6mg,VITO Wintergreen 6mg,20,"VITO Wintergreen 6mg centers around the smooth, bold flavor of wintergreen. This minty plant has an aromatic and creamy taste, with notes of sweetness mixed in. The pouches each contain 6mg of nicotine, which is derived from tobacco (but they’re completely tobacco-free).",VITO,Wintergreen,Slim,6  mg/pouch,OM SHIVA PRODUCTS INC,Normal
https://prilla.com/us/vito-nicotine-pouches/vito-wintergreen-9mg,VITO Wintergreen 9mg,20,"VITO Wintergreen 9mg shows why wintergreen is becoming an increasingly popular pouch taste profile. It’s smooth, bold, and refreshing with a subtly sweet aftertaste, so it does a great job of cleansing the palate while providing an intriguing taste. The tobacco-free pouches each contain 9mg of nicotine, making them a higher-strength option.",VITO,Wintergreen,Slim,9  mg/pouch,OM SHIVA PRODUCTS INC,
https://prilla.com/us/white-fox-nicotine-pouches,White Fox Nicotine Pouches,,,,,,,,
https://prilla.com/us/white-fox-nicotine-pouches/white-fox-black-edition,White Fox Black Edition 20mg,20,"Are you looking for a luxurious nicotine product with a pure flavor and a powerful kick? Then White Fox Black Edition could be just what you are looking for. With its rich taste of smokey and dark tobacco this is certainly a one-of-a-kind nicotine pouch. But don’t worry, it’s 100% tobacco-free and stain-free.",White Fox,Unflavored,Slim,20  mg/pouch,GN Tobacco,Super Strong
https://prilla.com/us/white-fox-nicotine-pouches/white-fox-double-mint,White Fox Double Mint 12mg,20,"White Fox Double Mint offers a very powerful mint experience - as suggested by the name. The double mint layer refers to the mint-menthol character that gives a light sting and an ultra-refreshing sensation. The mint is slightly creamy and rich, whereas the menthol is cooling, brisk and refreshing; the perfect combination!",White Fox,Mint,Slim,12  mg/pouch,GN Tobacco,Extra Strong
https://prilla.com/us/white-fox-nicotine-pouches/white-fox-full-charge,White Fox Full Charge 18mg,15,"White Fox Full Charge’s popularity primarily comes down to four major things: its unique blend of the famous White Fox mint profiles, its extra strong nicotine content of 18 mg/pouch, its perfectly slim shaped pouches and finally its high moisture content that allows for an instantaneous flavor and nicotine release.",White Fox,Mint,Regular,18  mg/pouch,GN Tobacco,Extra Strong
https://prilla.com/us/white-fox-nicotine-pouches/white-fox-peppered-mint,White Fox Peppered Mint 12mg,20,"Since mint is such a popular nicotine pouch flavor, most producers make sure to offer at least one mint variety in their series - often several. So, what makes White Fox Peppered Mint unique? For one, it’s spicy! In a delicious blend of fresh peppermint and black pepper, this is a mint experience you will not forget! Peppermint always has both an excellent touch of sweetness, but also a very cooling effect that together leave a clean feeling in your mouth.",White Fox,Mint,Slim,12  mg/pouch,GN Tobacco,Extra Strong
https://prilla.com/us/white-fox-nicotine-pouches/white-fox-slim,White Fox Mint Slim 12mg,20,"“A delicious spearmint character that is guaranteed to give a refresh, cooling and rejuvenating sensation” - that is how to best describe the flavor profile of White Fox Mint Slim. Although the flavor is accompanied by a light sweetness, there is no sugar in its contents. White Fox was born from the same manufacturer as best seller Siberia, and certainly gives off the same high-quality nicotine experience!",White Fox,Mint,Slim,12  mg/pouch,GN Tobacco,Extra Strong
https://prilla.com/us/wintergreen-nicotine-pouches,Wintergreen Nicotine Pouches,,,,,,,,
https://prilla.com/us/xqs-nicotine-pouches,XQS Nicotine Pouches,,,,,,,,
https://prilla.com/us/xqs-nicotine-pouches/xqs-blueberry-mint-4mg,XQS Blueberry Mint 4mg,20,"XQS Blueberry Mint 4mg is a regular-strength product with a dual flavor profile. Each sachet contains 4mg of nicotine, suitable for those who are less experienced or want to reduce their nicotine intake. Along with a steady nicotine sensation comes an interesting flavor profile that uses sweet and fresh notes of blueberry and pairs them with a crisp mint flavor.",XQS,Berry,Slim,4  mg/pouch,XQS,Light
https://prilla.com/us/xqs-nicotine-pouches/xqs-blueberry-mint-6mg,XQS Blueberry Mint 6mg,20,"Dual flavor profiles are a great option for those who want an experience that incorporates contrasting flavors so they can enjoy both and not have to choose between them. XQS Blueberry Mint 6mg combines sweet and tart blueberries with a fresh and cooling mint character. With 6mg of nicotine per pouch, these pouches are considered to be normal strength.",XQS,Berry,Slim,6  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-blueberry-mint-8mg,XQS Blueberry Mint 8mg,20,"Can’t decide whether the next pouch should be fruity or minty? XQS Blueberry Mint 8mg combines the tasting notes of both, meaning the question doesn’t even need to be asked. Alongside this refreshing herbal and blueberry profile is a potent strength of 8mg of nicotine per pouch. It’s a dual flavor that packs a punch and is suitable for users who prefer strengths in the ""higher medium"" strength range.",XQS,Berry,Slim,8  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-fizzy-cola-4mg,XQS Fizzy Cola 4mg,20,"XQS Fizzy Cola 4mg is a suitable option for users who want to experiment. Each pouch contains a syrupy flavor profile based on the popular fizzy drink Coca-Cola. In addition to entertaining your sweet tooth, these sachets pack 4mg of nicotine each, providing a present nicotine sensation for those with a low nicotine tolerance.",XQS,,Slim,4  mg/pouch,XQS,Light
https://prilla.com/us/xqs-nicotine-pouches/xqs-fizzy-cola-6mg,XQS Fizzy Cola 6mg,20,"XQS Fizzy Cola 6mg is a nicotine pouch that provides a refreshing Coca-Cola in pouch form. It's a product for those who enjoy pouches with a sweeter undertone, offering a sweet and syrupy taste accompanied by subtle vanilla notes. With 6mg of nicotine in each pouch, the strength is potent but not too overpowering for regular users.",XQS,,Slim,6  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-fizzy-cola-8mg,XQS Fizzy Cola 8mg,20,"XQS Fizzy Cola 8mg may not be as good as the real thing, but it sure is good. It’s a sweet and syrupy flavor with notes of vanilla, adding a botanical twist. A robust strength accompanies this beverage-inspired tasting experience, providing 8mg of nicotine per pouch. Even though the flavor seems light, the strength brings the energy.",XQS,,Slim,8  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-green-mint-4mg,XQS Green Mint 4mg,20,"XQS Green Mint 4mg is the brand's obligatory mint pouch. It blends fresh, natural mint with spearmint's smooth, slightly sweet notes. This refreshing tasting experience is paired with 4mg of nicotine, which provides a present but not overwhelming strength for those new to using this product. With its flavor and strength, XQS Green Mint 4mg is a great candidate for an all-day pouch.",XQS,Mint,Slim,4  mg/pouch,XQS,Light
https://prilla.com/us/xqs-nicotine-pouches/xqs-green-mint-6mg,XQS Green Mint 6mg,20,"XQS Green Mint 6mg has 6mg of nicotine per pouch providing a significant sensation that will not be overpowering for regular users. There’s no better than a well-balanced mint flavor to accompany a nicotine sensation with its cooling tones, leaving the palate refreshed.",XQS,Mint,Slim,6  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-green-mint-8mg,XQS Green Mint 8mg,20,"XQS has released a natural, fresh, and cooling mint pouch that delivers a potent sensation. XQS Green Mint 8mg has a bold, refreshing, well-rounded herbal flavor. The 8mg of nicotine within each pouch is synthetic, meaning the sensation will be 100% tobacco-free, perfect for those who want to cut their tobacco intake without losing a robust nicotine effect.",XQS,Mint,Slim,8  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-tropical-4mg,XQS Tropical 4mg,20,"XQS Tropical 4mg is an exotically flavored nicotine pouch. Its sweet mango, tart pineapple, and sour passionfruit notes combine to create an entertaining tasting experience. Joining this profile is a regular strength suiting those with a lower nicotine tolerance as the 4mg of nicotine in each sachet delivers a present but not overwhelming sensation.",XQS,Fruit,Slim,4  mg/pouch,XQS,Light
https://prilla.com/us/xqs-nicotine-pouches/xqs-tropical-6mg,XQS Tropical 6mg,20,"Sometimes, fruit pouches can be very one-dimensional, focusing on a specific tasting note, but XQS Tropical 6mg blends several characters together, creating an exciting tasting experience. Mango, passion fruit, and pineapple combine to create this sweet, tart, and juicy fruity flavor. Accompanying it is 6mg of nicotine per pouch, ideal for regular users wanting a potent sensation.",XQS,Fruit,Slim,6  mg/pouch,XQS,Normal
https://prilla.com/us/xqs-nicotine-pouches/xqs-tropical-8mg,XQS Tropical 8mg,20,"XQS Tropical 8mg is an exotic-tasting nicotine pouch with notes of mango, passion fruit, and pineapple combined to create this sweet and tart flavor profile. Each packs 8mg of nicotine, meaning this fruity flavor is joined by a strong-medium strength that works for most users.",XQS,Fruit,Slim,8  mg/pouch,XQS,Normal
https://prilla.com/us/zeo-nicotine-pouches/zeo-flavor-free-6mg,ZEO Flavor Free 6mg,25,"ZEO Flavor Free 6mg is a nicotine pouch that simplifies the experience by eliminating unnecessary elements. Its natural flavor, which is smooth and slightly sweet, allows the user to enjoy the nicotine sensation without distraction. Each sachet holds 6mg of nicotine, enough for intermediate users to enjoy a robust sensation.",ZEO,Unflavored,Slim,6  mg/pouch,ZEST Brands LLC,Normal
https://prilla.com/us/zeo-nicotine-pouches/zeo-flavor-free-9mg,ZEO Flavor Free 9mg,25,"ZEO Flavor Free 9mg is a potent pouch for those who like to keep things simple. With 9mg of nicotine within each sachet, experienced users can relish this product’s intense sensation without an exuberant flavor profile complicating the experience. Instead, a neutral and smooth profile is used with a subtle sweetness.",ZEO,Unflavored,Slim,9  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-menthol-evergreen-12mg,ZEO Menthol Evergreen 12mg,25,"ZEO Menthol Evergreen 12mg offers a harmonious fusion of icy menthol and the natural essence of evergreen, creating a revitalizing and brisk flavor profile. Moreover, each pouch contains a robust 12 mg of nicotine, making it an ideal choice for those seeking a strong and satisfying effect.",ZEO,Mint,Slim,12  mg/pouch,ZEST Brands LLC,
